8345.47349075,21553356618.3,151728844898,18180975.0,18180975.0,0.23,-1.31,-6.2,8319.48,8319.48,8319.48,20-01-25-15-23
8345.47349075,21553356618.3,151728844898,18180975.0,18180975.0,0.23,-1.31,-6.2,8319.38,8319.38,8319.38,20-01-25-15-24
8346.48397751,21559532267.1,151747216533,18180975.0,18180975.0,0.17,-1.33,-6.19,8320.02,8320.02,8320.02,20-01-25-15-27
8346.48397751,21559532267.1,151747216533,18180975.0,18180975.0,0.17,-1.33,-6.19,8317.7,8317.7,8317.7,20-01-25-15-28
